"College","Control Number","Course ID","TOP Code","Credit Status","Maximum Units","Minimum Units","Basic Skills Status","SAM Status","Prior To Transfer Status","Non-Credit Category","Funding Category","Non-Credit Minimum Hours","Non-Credit Maximum Hours","Issue/Update Date"
"Cabrillo","CCC000382410","HIST21A     ","220500","D","03.00","03.00","N","E","Y","Y","Y",,,"20180808"
"Cabrillo","CCC000382329","DANCE-59A   ","100800","D","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382337","WS-9        ","220110","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382324","ECE-54AL    ","130500","D","05.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382374","ART-40EA    ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382357","ANTHR-5     ","220200","D","04.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382347","RT-191      ","122500","D","03.00","02.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382303","RT-150XT    ","122500","D","01.00","01.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382299","ART-36      ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20130821"
"Cabrillo","CCC000382294","ALA-150D    ","130100","D","03.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382291","CAOS-182    ","070100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382180","PHILO49     ","150900","D","03.00","03.00","N","E","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000382197","HIST-17A    ","220500","D","03.00","03.00","N","E","Y","Y","Y",,,"20130821"
"Cabrillo","CCC000382205","HSERV50     ","210400","D","03.00","03.00","N","D","Y","Y","Y",,,"20180629"
"Cabrillo","CCC000382207","HORT-162FD  ","010900","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382450","MATH-22     ","170100","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382456","TA-250      ","100700","C","00.50","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382490","DH-181      ","124020","D","08.00","06.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382505","HORT-62     ","010900","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382515","PHYS4B      ","190200","D","05.00","05.00","N","E","Y","Y","Y",,,"20180313"
"Cabrillo","CCC000382552","CAOS-171A   ","070100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382616","DMCP-160LI  ","493012","D","02.00","02.00","N","C","A","Y","Y",,,"20070919"
"Cabrillo","CCC000382626","BOT-110B    ","070100","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382627","CA-178      ","070100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382628","FIN-10      ","050400","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382612","ALA-40      ","130100","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382590","BUS-155     ","050100","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382608","PSYCH-22    ","200100","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382681","ATH-15GG    ","083500","D","01.50","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382690","ART4        ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20180701"
"Cabrillo","CCC000382675","ART-40JS    ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382712","SPAN-1B     ","110500","D","02.00","02.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382698","ESL-220B    ","493087","C","03.00","03.00","B","E","C","Y","Y",,,"20100629"
"Cabrillo","CCC000383121","CIS82       ","070800","D","04.00","04.00","N","C","Y","Y","A",,,"20180708"
"Cabrillo","CCC000383094","GERMAN-50L  ","110300","D","01.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000383039","CEM-167     ","095700","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000383027","WS-39WL     ","220100","D","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000383083","W152C       ","095650","D","01.00","01.00","N","C","Y","Y","Y",,,"20180701"
"Cabrillo","CCC000383084","ET-61       ","093400","D","05.00","05.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382876","MUS54       ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000382852","MA-170B     ","120800","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382848","SPCOM-22    ","150600","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382850","RT-63B      ","122500","D","08.00","08.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382817","MATH-154CL  ","170100","D","04.00","04.00","N","E","B","Y","Y",,,"20100524"
"Cabrillo","CCC000382776","ECE142      ","130500","D","03.00","03.00","N","C","Y","Y","Y",,,"20180630"
"Cabrillo","CCC000382786","CJ-150C     ","210500","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382794","N-84        ","123010","D","04.00","04.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382965","N-138       ","123010","D","01.50","01.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382966","CA-136L     ","070100","D","00.00","00.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382971","BOT-30A1    ","070100","D","01.50","01.50","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382975","ASTRO-30    ","191100","D","02.00","02.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382905","ENGL-22     ","150100","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382900","HSERV-164   ","210400","D","04.00","02.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382883","MUS17A      ","100400","D","02.00","01.00","N","E","Y","Y","Y",,,"20180831"
"Cabrillo","CCC000382881","ART-75      ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20150507"
"Cabrillo","CCC000382894","READ2015    ","152000","C","03.00","03.00","B","E","B","Y","Y",,,"20180707"
"Cabrillo","CCC000382950","MA-178      ","120800","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382938","DM-4        ","061400","D","03.00","03.00","N","D","Y","Y","Y",,,"20120309"
"Cabrillo","CCC000382928","PE-41C      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382930","WS-39EW     ","220110","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381071","CIS-29      ","070800","D","04.00","04.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381089","ESL-222C    ","493084","C","00.50","00.50","B","E","B","Y","Y",,,"20100629"
"Cabrillo","CCC000381074","ASTRO-28J   ","191100","D","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381131","DRAFT-80S   ","095300","D","03.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381160","MATH-18     ","170100","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381152","CIS-160DC   ","070800","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381125","CIS-165     ","070800","D","04.00","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381114","HSERV-161   ","210400","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381274","MUS-85S     ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381289","W152        ","095650","D","02.00","01.50","N","C","Y","Y","Y",,,"20180908"
"Cabrillo","CCC000381295","RE-155B     ","051100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381297","ATH-15S     ","083500","D","02.00","02.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381251","DH-163AL    ","124020","D","00.00","00.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381249","CIS-160X    ","070800","D","04.00","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381260","KIN-10A     ","083500","D","03.00","03.00","N","E","Y","Y","Y",,,"20110209"
"Cabrillo","CCC000381232","ANTHRO-80S  ","220200","D","04.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381173","HORT-58     ","010900","D","04.00","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381163","FR-20B      ","110200","D","04.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381169","DM-171      ","061400","D","03.00","03.00","N","C","A","Y","Y",,,"20070919"
"Cabrillo","CCC000381190","ARCHE-4     ","220220","D","03.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381216","SPCOM-2     ","150600","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381396","SBUS-130IE  ","050100","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381383","CS-30L      ","070600","D","00.00","00.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381380","HORT-162PR  ","010900","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381381","ECE-138     ","130500","D","03.00","01.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381445","FR-2        ","110200","D","05.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381415","ESL502      ","493087","N","00.00","00.00","B","E","Y","A","Y",,,"20181119"
"Cabrillo","CCC000381348","ECE-163     ","130500","D","03.00","03.00","N","B","Y","Y","Y",,,"20121106"
"Cabrillo","CCC000381349","MM-102      ","070100","D","01.50","01.50","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381359","ECE-154B    ","130500","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381328","MATH-255    ","493041","C","02.00","02.00","B","E","B","Y","Y",,,"20070919"
"Cabrillo","CCC000381315","CIS-190     ","070800","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381304","CJ-10A      ","210500","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381547","DANCE-65    ","100800","D","02.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381530","MUS75       ","100400","D","03.00","01.00","N","E","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000381534","MA-199      ","120800","D","04.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381557","PE-180S     ","083500","D","03.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381492","CA-199      ","070100","D","04.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381523","ENGL1BMC    ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180804"
"Cabrillo","CCC000381512","MUS-4M      ","100400","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381464","ATH-19      ","083500","D","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381465","PHILO6      ","150900","D","03.00","03.00","N","E","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000381462","CJ7         ","210500","D","03.00","03.00","N","B","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000381679","GRMN-1      ","110300","D","05.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381712","CIS-1       ","070800","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381628","ET-82       ","093400","D","05.00","05.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381588","WS-39P      ","220110","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381748","N80S        ","123010","D","04.00","01.00","N","C","Y","Y","Y",,,"20180902"
"Cabrillo","CCC000381774","CAHM-63     ","130630","D","02.00","02.00","N","C","Y","Y","Y",,,"20130207"
"Cabrillo","CCC000381792","JAPAN-2     ","110800","D","05.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381781","CAOS-133    ","070100","D","01.00","01.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381785","ECE-161LT   ","130500","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381835","CIS-160CL   ","070800","D","03.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381836","DM-101      ","061400","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381880","IT-152B     ","095600","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381856","DM-199C     ","061400","C","04.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381849","CG-190D     ","493010","D","05.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381998","ECE-156F    ","130500","D","03.00","01.00","N","C","Y","Y","Y",,,"20080724"
"Cabrillo","CCC000381963","FT1         ","213300","D","03.00","03.00","N","D","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000381922","N-35        ","123010","D","05.00","05.00","N","D","Y","Y","B",,,"20070919"
"Cabrillo","CCC000381919","ARCHE-122   ","220220","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381905","ADAPT-80S   ","083500","D","03.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382069","RT73        ","122500","D","01.00","01.00","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000382118","RT-166      ","122500","D","06.00","05.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382114","DRAFT-42    ","095300","D","04.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382108","CS-80S      ","070600","D","03.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000382163","CAOS-100D   ","051400","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380735","CG-57       ","493010","D","02.00","02.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380729","ET-180S     ","093400","D","03.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380764","DM1         ","061400","D","04.00","04.00","N","D","Y","Y","Y",,,"20180629"
"Cabrillo","CCC000380779","N-135       ","123010","D","01.00","01.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380848","CEM-164     ","095700","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380864","ESL-253B    ","493086","C","06.00","04.00","B","E","C","Y","Y",,,"20100629"
"Cabrillo","CCC000380987","SPAN-4      ","110500","D","05.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000381016","DANCE-65B   ","100800","D","02.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380957","ENGL-157    ","150100","D","03.00","03.00","N","E","A","Y","Y",,,"20070919"
"Cabrillo","CCC000380962","FT168       ","213300","D","02.50","02.50","N","B","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000380892","CAOS-131AB  ","070100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380889","IT-162      ","095600","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380917","MUS558      ","100400","N","00.00","00.00","N","E","Y","H","Y",,,"20190104"
"Cabrillo","CCC000380720","MA-175      ","120800","D","00.50","00.20","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380705","ART-37B     ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20130422"
"Cabrillo","CCC000380696","ART-40PF    ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380703","KIN-37      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20110209"
"Cabrillo","CCC000380689","ATH-15MM    ","083500","D","01.50","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380691","GEOL-27     ","191400","D","01.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380590","N-81        ","123010","D","04.00","04.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380618","TA-22       ","100700","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380645","HIST-19B    ","220500","D","03.00","03.00","N","E","Y","Y","Y",,,"20130821"
"Cabrillo","CCC000380571","MUS250      ","100400","C","00.50","00.50","N","E","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000380583","GERMAN-4    ","110300","D","04.00","04.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380577","ESL-271P    ","493086","C","03.00","01.00","B","E","B","Y","Y",,,"20100629"
"Cabrillo","CCC000380559","ENGL-20A    ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380567","CAHM-80S    ","130630","D","04.00","01.00","N","C","Y","Y","Y",,,"20130809"
"Cabrillo","CCC000380527","CA-134AB    ","070100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380541","ASTRON-9A   ","191100","D","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380536","MM-101A     ","070100","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380458","WS-6        ","220110","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380455","CS-160J     ","070600","D","04.00","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380467","CIS-30      ","070800","D","04.00","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380484","PHYS11      ","190200","D","04.00","04.00","N","E","Y","Y","Y",,,"20180313"
"Cabrillo","CCC000380375","ANTHR-2     ","220200","D","03.00","03.00","N","E","Y","Y","Y",,,"20130821"
"Cabrillo","CCC000380366","AH77        ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20181101"
"Cabrillo","CCC000380419","N-82A       ","123010","D","01.30","01.30","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380416","ENGL-292    ","150100","C","02.00","02.00","B","E","Y","Y","Y",,,"20100524"
"Cabrillo","CCC000380433","MA-130A     ","120800","D","01.50","01.20","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380343","HORT-162FA  ","010900","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380339","AP-47       ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20130821"
"Cabrillo","CCC000380336","ALA-150A    ","130100","D","02.00","02.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380337","MUS-534     ","100400","N","00.00","00.00","N","E","Y","H","Y",0,0,"20160120"
"Cabrillo","CCC000380350","CG-80S      ","493010","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380321","FR10        ","110200","D","03.00","03.00","N","E","Y","Y","Y",,,"20180805"
"Cabrillo","CCC000380314","CAOS-100A   ","051400","D","00.50","00.50","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380316","DRAFT-26L   ","095300","D","00.00","00.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380293","CAHM159     ","130630","D","01.00","01.00","N","C","Y","Y","Y",,,"20180630"
"Cabrillo","CCC000380294","CA-121A     ","070100","D","01.50","01.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380289","CAHM-156E   ","130630","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380281","ENGL-4      ","150100","D","02.00","02.00","N","E","Y","Y","Y",,,"20080724"
"Cabrillo","CCC000380274","RT-163      ","122500","D","08.00","08.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380236","HMT-80S     ","213300","D","04.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380246","HUMAN-3     ","220120","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380229","CS-105L     ","070600","D","00.00","00.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380234","ENGL-16A    ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380212","ECE-80S     ","130500","D","04.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380161","ECE-171SF   ","130500","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380147","DANCE86     ","100800","D","03.00","00.50","N","E","Y","Y","Y",,,"20180908"
"Cabrillo","CCC000380153","MATH-256N   ","493041","C","02.00","02.00","B","E","B","Y","Y",,,"20070919"
"Cabrillo","CCC000380154","HORT2       ","010900","D","04.00","04.00","N","C","Y","Y","Y",,,"20180413"
"Cabrillo","CCC000380178","N-111       ","123010","D","02.00","02.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000380166","RT70        ","122500","D","02.00","01.00","N","B","Y","Y","Y",,,"20180729"
"Cabrillo","CCC000379973","ENGL39      ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180804"
"Cabrillo","CCC000379992","ENGL-101I   ","150100","D","03.00","03.00","N","E","A","Y","Y",,,"20070919"
"Cabrillo","CCC000379957","CABT-131    ","070210","D","03.00","03.00","N","C","Y","Y","Y",,,"20080724"
"Cabrillo","CCC000379916","DRAFT-41L   ","095300","D","00.00","00.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000379918","BIO-11C     ","040100","D","05.00","05.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000379927","CABT-190TM  ","070100","D","01.50","01.50","N","D","Y","Y","Y",,,"20070919"
